id,first_like_unlike_at,first_msg,first_type,is_unmatch,like_count,p1,p1_extend_at,p2,p2_extend_at,second_like_unlike_at,second_msg,second_type,unmatch_on
20366,496.7663600036111,,DISLIKE,False,1,399,,726,,,,,
20367,496.76549583694447,,DISLIKE,False,1,399,,87,,,,,
20368,496.76487472583335,,DISLIKE,False,1,399,,695,,,,,
20369,496.7640777813889,,DISLIKE,False,1,735,,70,,,,,
20370,496.7597155591667,,DISLIKE,False,1,735,,780,,,,,
20371,496.7570272258333,,DISLIKE,False,1,735,,224,,,,,
20372,496.7528866702778,,DISLIKE,False,1,735,,59,,,,,
20373,496.7487402813889,,LIKE,False,1,735,,60,,,,,
20374,496.7455588925,,DISLIKE,False,1,735,,74,,,,,
20375,496.73908805916665,,LIKE,False,1,735,,80,,,,,
20376,496.7356577813889,,DISLIKE,False,1,735,,22,,,,,
20377,496.73226055916666,,DISLIKE,False,1,735,,226,,,,,
20378,496.72785333694446,,DISLIKE,False,1,735,,40,,,,,
20379,496.6650558369444,,DISLIKE,False,1,94,,820,,,,,
20380,496.6629472258333,,DISLIKE,False,1,94,,36,,,,,
20381,496.66154167027776,,DISLIKE,False,1,94,,418,,,,,
20382,496.6591500036111,,DISLIKE,False,1,94,,80,,,,,
20383,496.6569727813889,,DISLIKE,False,1,94,,709,,,,,
20384,496.6520333369445,,DISLIKE,False,1,94,,705,,,,,
20385,496.6489455591667,,DISLIKE,False,1,94,,563,,,,,
20386,496.6482983369445,,LIKE,False,1,93,,354,,,,,
20387,496.6474391702778,,DISLIKE,False,1,93,,48,,,,,
20388,496.6469538925,,DISLIKE,False,1,94,,22,,,,,
20389,496.6466927813889,,DISLIKE,False,1,93,,22,,,,,
20390,496.6456608369445,,LIKE,False,1,93,,205,,,,,
20391,496.6447244480556,,DISLIKE,False,1,93,,75,,,,,
20392,496.64353833694446,,DISLIKE,False,1,93,,58,,,,,
20393,496.6422400036111,,LIKE,False,1,93,,73,,,,,
20394,496.6404658369444,,DISLIKE,False,1,93,,55,,,,,
20395,496.63960083694445,,DISLIKE,False,1,93,,86,,,,,
20396,496.6385550036111,,DISLIKE,False,1,93,,65,,,,,
20397,496.6233655591666,,DISLIKE,False,1,93,,688,,,,,
20398,496.62257305916665,,DISLIKE,False,1,93,,705,,,,,
20399,496.62188444805554,,DISLIKE,False,1,93,,76,,,,,
20400,496.6204819480556,,DISLIKE,False,1,93,,60,,,,,
20401,496.6198700036111,,DISLIKE,False,1,93,,701,,,,,
20402,496.6198566702778,,DISLIKE,False,1,825,,740,,,,,
20403,496.6189252813889,,DISLIKE,False,1,825,,786,,,,,
20404,496.6162619480556,,DISLIKE,False,1,825,,799,,,,,
20405,496.6156913925,,DISLIKE,False,1,825,,751,,,,,
20406,496.5997541702778,,DISLIKE,False,1,825,,814,,,,,
20407,496.5987302813889,,DISLIKE,False,1,825,,823,,,,,
20408,496.59763694805554,,DISLIKE,False,1,825,,776,,,,,
20409,496.5960805591667,,DISLIKE,False,1,825,,695,,,,,
20410,496.5953316702778,,DISLIKE,False,1,825,,804,,,,,
20411,496.5945480591666,,DISLIKE,False,1,825,,794,,,,,
20412,496.5877644480556,,DISLIKE,False,1,825,,690,,,,,
20413,496.5868580591667,,DISLIKE,False,1,825,,788,,,,,
20414,496.5030188925,,LIKE,False,1,174,,48,,,,,
20415,496.5021477813889,,LIKE,False,1,174,,688,,,,,
20416,496.5015430591667,,LIKE,False,1,174,,205,,,,,
20417,496.50059305916665,,DISLIKE,False,1,174,,776,,,,,
20418,496.4998663925,,DISLIKE,False,1,174,,715,,,,,
20419,496.49925222583335,,DISLIKE,False,1,174,,794,,,,,
20420,496.49853611472224,,DISLIKE,False,1,174,,646,,,,,
20421,496.4979191702778,,DISLIKE,False,1,174,,780,,,,,
20422,496.4973161147222,,DISLIKE,False,1,174,,705,,,,,
20423,496.4967794480556,,DISLIKE,False,1,174,,709,,,,,
20424,496.4955702813889,,LIKE,False,1,476,,820,,,,,
20425,496.42439028138887,,LIKE,False,1,710,,67,,,,,
20426,496.42161583694445,,LIKE,False,1,710,,83,,,,,
20427,496.41537972583336,,LIKE,False,1,710,,47,,,,,
20428,496.4139802813889,,DISLIKE,False,1,710,,695,,,,,
20429,496.4099586147222,,DISLIKE,False,1,710,,43,,,,,
20430,496.4083636147223,,DISLIKE,False,1,710,,776,,,,,
20431,496.40438417027775,,LIKE,False,1,710,,65,,,,,
20432,496.4014733369444,,DISLIKE,False,1,710,,705,,,,,
20433,496.3988700036112,,DISLIKE,False,1,710,,38,,,,,
20434,496.39425805916665,,LIKE,False,1,710,,59,,,,,
20435,496.3887583369444,,LIKE,False,1,710,,46,,,,,
20436,496.38603555916666,,DISLIKE,False,1,710,,62,,,,,
20437,496.3846997258333,,DISLIKE,False,1,710,,169,,,,,
20438,496.3806636147222,,LIKE,False,1,710,,64,,,,,
20439,496.37377333694445,,DISLIKE,False,1,11,,549,,,,,
20440,496.3730694480556,,DISLIKE,False,1,11,,783,,,,,
20441,496.37252305916667,,DISLIKE,False,1,11,,825,,,,,
20442,496.3719538925,,DISLIKE,False,2,741,,799,,495.59315474777776,,DISLIKE,
20443,496.37181944805553,,DISLIKE,False,1,11,,819,,,,,
20444,496.37100778138887,,DISLIKE,False,1,11,,793,,,,,
20445,496.3706619480556,,LIKE,False,1,741,,71,,,,,
20446,496.3698125036111,,DISLIKE,False,1,741,,563,,,,,
20447,496.3683847258333,,LIKE,False,1,741,,404,,,,,
20448,496.3676761147222,,DISLIKE,False,1,741,,713,,,,,
20449,496.3668308369444,,LIKE,False,1,11,,526,,,,,
20450,496.3661461147222,,DISLIKE,False,1,741,,418,,,,,
20451,496.3656583369444,,LIKE,False,1,11,,447,,,,,
20452,496.3654363925,,DISLIKE,False,1,741,,217,,,,,
20453,496.36524917027776,,DISLIKE,False,1,11,,525,,,,,
20454,496.3645611147222,,DISLIKE,False,1,741,,820,,,,,
20455,496.3638375036112,,DISLIKE,False,1,741,,794,,,,,
20456,496.36295361472224,,DISLIKE,False,1,741,,160,,,,,
20457,496.36282167027775,,DISLIKE,False,1,11,,522,,,,,
20458,496.3624538925,,DISLIKE,False,1,11,,387,,,,,
20459,496.3619363925,,DISLIKE,False,2,741,,677,,492.20122002555553,,DISLIKE,
20460,496.3617555591667,,DISLIKE,False,1,11,,504,,,,,
20461,496.36121472583335,,DISLIKE,False,1,741,,325,,,,,
20462,496.3606291702778,,DISLIKE,False,1,11,,467,,,,,
20463,496.3605197258333,,DISLIKE,False,1,741,,780,,,,,
20464,496.35929055916665,,DISLIKE,False,1,11,,456,,,,,
20465,496.3589013925,,DISLIKE,False,1,11,,527,,,,,
20466,496.3582147258333,,DISLIKE,False,1,741,,80,,,,,
20467,496.3578402813889,,DISLIKE,False,2,11,,417,,475.60755697,,DISLIKE,
20468,496.3559769480556,,DISLIKE,False,1,741,,23,,,,,
20469,496.3550588925,,DISLIKE,False,1,11,,440,,,,,
20470,496.28402583694447,,DISLIKE,False,1,826,,713,,,,,
20471,496.2779597258333,,LIKE,False,1,826,,88,,,,,
20472,496.27541278138887,,LIKE,False,1,826,,726,,,,,
20473,496.27409805916665,,LIKE,False,1,826,,224,,,,,
20474,496.2732025036111,,LIKE,False,1,826,,794,,,,,
20475,496.2714475036111,,LIKE,False,1,826,,395,,,,,
20476,496.2681613925,,LIKE,False,1,826,,705,,,,,
20477,496.2669869480556,,DISLIKE,False,1,826,,87,,,,,
20478,496.2662313925,,DISLIKE,False,1,826,,820,,,,,
20479,496.26542361472224,,DISLIKE,False,1,826,,51,,,,,
20480,496.2627025036112,,LIKE,False,1,826,,259,,,,,
20481,496.26178083694447,,DISLIKE,False,1,826,,170,,,,,
20482,496.2611047258333,,DISLIKE,False,1,826,,650,,,,,
20483,496.2591752813889,,DISLIKE,False,1,826,,453,,,,,
20484,496.2548350036111,,LIKE,False,1,826,,709,,,,,
20485,496.18933083694446,,LIKE,False,1,581,,56,,,,,
20486,496.18755972583335,,LIKE,False,1,581,,85,,,,,
20487,496.1853025036111,,LIKE,False,1,581,,593,,,,,
20488,496.18467472583336,,LIKE,False,1,581,,259,,,,,
20489,496.18354333694447,,LIKE,False,1,581,,37,,,,,
20490,496.1810447258333,,LIKE,False,1,581,,76,,,,,
20491,496.16745194805554,,LIKE,False,1,581,,61,,,,,
20492,496.1588775036111,,LIKE,False,1,581,,697,,,,,
20493,496.1572130591667,,LIKE,False,1,581,,45,,,,,
20494,496.1560519480556,,LIKE,False,1,581,,799,,,,,
20495,496.1552638925,,LIKE,False,1,581,,38,,,,,
20496,496.15436167027775,,LIKE,False,1,581,,67,,,,,
20497,496.15326333694446,,LIKE,False,2,581,429.619042125,650,,494.8723114144444,,LIKE,
20498,496.1128552813889,,LIKE,False,1,687,,715,,,,,
20499,496.1123863925,,LIKE,False,1,687,,64,,,,,
20500,496.1120169480556,,LIKE,False,1,687,,82,,,,,
20501,496.1116047258333,,LIKE,False,1,687,,57,,,,,
20502,496.1112605591667,,LIKE,False,1,687,,35,,,,,
20503,496.1109063925,,LIKE,False,1,687,,60,,,,,
20504,496.1105825036111,,LIKE,False,1,687,,36,,,,,
20505,496.1101336147222,,LIKE,False,1,687,,23,,,,,
20506,496.10951167027775,,LIKE,False,1,687,,50,,,,,
20507,496.1088511147222,,LIKE,False,1,687,,77,,,,,
20508,496.10814833694445,,LIKE,False,1,687,,76,,,,,
20509,496.10756472583336,,LIKE,False,1,687,,65,,,,,
20510,496.10687667027776,,LIKE,False,1,687,,56,,,,,
20511,496.1046513925,,LIKE,False,1,687,,46,,,,,
20512,496.1040408369444,,LIKE,False,1,687,,75,,,,,
20513,495.9484425036111,,LIKE,False,1,826,,54,,,,,
20514,495.9461886147223,,DISLIKE,False,1,826,,202,,,,,
20515,495.9453608369444,,LIKE,False,1,826,,76,,,,,
20516,495.9430813925,,DISLIKE,False,1,826,,418,,,,,
20517,495.9412105591667,,DISLIKE,False,1,826,,48,,,,,
20518,495.9400727813889,,DISLIKE,False,1,826,,36,,,,,
20519,495.9386455591667,,DISLIKE,False,1,826,,65,,,,,
20520,495.93725361472224,,DISLIKE,False,1,826,,74,,,,,
20521,495.9243600036111,,DISLIKE,False,1,826,,697,,,,,
20522,495.9234063925,,DISLIKE,False,1,826,,77,,,,,
20523,495.9029369480556,,DISLIKE,False,1,312,,820,,,,,
20524,495.8990752813889,,LIKE,False,1,789,,78,,,,,
20525,495.8975147258333,,LIKE,False,1,789,,688,,,,,
20526,495.8962869480556,,DISLIKE,False,1,789,,368,,,,,
20527,495.8954075036111,,DISLIKE,False,1,789,,420,,,,,
20528,495.8944261147223,,DISLIKE,False,1,789,,696,,,,,
20529,495.8915636147222,,DISLIKE,False,1,789,,404,,,,,
20530,495.8879336147222,,LIKE,False,1,789,,217,,,,,
20531,495.88680583694446,,DISLIKE,False,1,789,,701,,,,,
20532,495.8856391702778,,DISLIKE,False,2,789,,697,,274.7364805811111,,LIKE,
20533,495.8848316702778,,DISLIKE,False,1,789,,564,,,,,
20534,495.88349055916666,,DISLIKE,False,1,789,,563,,,,,
20535,495.8813147258333,,DISLIKE,False,1,789,,799,,,,,
20536,495.8795302813889,,DISLIKE,False,1,789,,715,,,,,
20537,495.8719505591667,,LIKE,False,1,789,,72,,,,,
20538,495.7335780591667,,LIKE,False,2,722,,820,,477.1292228033333,,DISLIKE,
20539,495.7329488925,,LIKE,False,1,722,,633,,,,,
20540,495.73231000361113,,LIKE,False,1,722,,89,,,,,
20541,495.73166083694446,,LIKE,False,1,722,,83,,,,,
20542,495.6819477813889,,DISLIKE,False,1,469,,776,,,,,
20543,495.6814458369444,,DISLIKE,False,1,469,,701,,,,,
20544,495.6806133369444,,DISLIKE,False,1,469,,593,,,,,
20545,495.6193752813889,,DISLIKE,False,1,799,,695,,,,,
20546,495.61868083694446,,DISLIKE,False,2,799,,723,,485.2943339144445,,DISLIKE,
20547,495.6177191702778,,DISLIKE,False,1,799,,737,,,,,
20548,495.6169491702778,,DISLIKE,False,2,799,,638,,488.52554947,,DISLIKE,
20549,495.61594917027776,,DISLIKE,False,1,799,,777,,,,,
20550,495.6152400036111,,DISLIKE,False,1,799,,814,,,,,
20551,495.6146591702778,,DISLIKE,False,1,799,,656,,,,,
20552,495.6027016702778,,DISLIKE,False,1,763,,709,,,,,
20553,495.6013897258333,,DISLIKE,False,1,763,,53,,,,,
20554,495.60043028138887,,DISLIKE,False,1,763,,40,,,,,
20555,495.5989313925,,LIKE,False,1,763,,61,,,,,
20556,495.5959486147222,,DISLIKE,False,1,763,,184,,,,,
20557,495.5958244480556,,DISLIKE,False,1,799,,809,,,,,
20558,495.59534222583335,,DISLIKE,False,1,799,,675,,,,,
20559,495.59480667027776,,DISLIKE,False,1,799,,704,,,,,
20560,495.59423694805554,,DISLIKE,False,1,799,,662,,,,,
20561,495.5904652813889,,DISLIKE,False,1,763,,59,,,,,
20562,495.5845427813889,,LIKE,False,1,673,,65,,,,,
20563,495.5836288925,,LIKE,False,1,673,,82,,,,,
20564,495.5831422258333,,DISLIKE,False,1,763,,42,,,,,
20565,495.5826138925,,LIKE,False,1,673,,87,,,,,
20566,495.5819483369445,,DISLIKE,False,1,763,,77,,,,,
20567,495.5810625036111,,LIKE,False,1,673,,780,,,,,
20568,495.5809502813889,,DISLIKE,False,1,763,,76,,,,,
20569,495.5798075036111,,DISLIKE,False,1,763,,23,,,,,
20570,495.57901055916665,,DISLIKE,False,1,673,,321,,,,,
20571,495.57812611472224,,DISLIKE,False,1,763,,48,,,,,
20572,495.5768752813889,,DISLIKE,False,1,673,,420,,,,,
20573,495.5760427813889,,DISLIKE,False,1,763,,82,,,,,
20574,495.5758161147222,,DISLIKE,False,1,673,,650,,,,,
20575,495.5751861147222,,LIKE,False,1,673,,81,,,,,
20576,495.5747161147222,,DISLIKE,False,1,763,,47,,,,,
20577,495.5741247258333,,LIKE,False,1,673,,67,,,,,
20578,495.5736047258333,,DISLIKE,False,2,763,,519,,484.55495891444446,,DISLIKE,
20579,495.57243167027775,,DISLIKE,False,1,763,,418,,,,,
20580,495.57216555916665,,DISLIKE,False,1,673,,799,,,,,
20581,495.5709897258333,,LIKE,False,1,673,,88,,,,,
20582,495.5708836147222,,DISLIKE,False,1,792,,321,,,,,
20583,495.5701166702778,,LIKE,False,1,673,,52,,,,,
20584,495.5700158369445,,DISLIKE,False,1,792,,110,,,,,
20585,495.5690655591667,,LIKE,False,1,673,,646,,,,,
20586,495.5681613925,,LIKE,False,1,673,,84,,,,,
20587,495.5670138925,,DISLIKE,False,1,673,,169,,,,,
20588,495.56570250361113,,LIKE,False,1,673,,43,,,,,
20589,495.5641555591667,,LIKE,False,1,673,,405,,,,,
20590,495.56285194805554,,DISLIKE,False,1,673,,349,,,,,
20591,495.5620411147222,,DISLIKE,False,1,673,,48,,,,,
20592,495.5582325036111,,LIKE,False,1,673,,80,,,,,
20593,495.5566713925,,DISLIKE,False,1,673,,170,,,,,
20594,495.55563417027776,,DISLIKE,False,1,673,,776,,,,,
20595,495.5547036147222,,LIKE,False,1,673,,35,,,,,
20596,495.5537722258333,,LIKE,False,1,673,,205,,,,,
20597,495.5427891702778,,DISLIKE,False,1,828,,44,,,,,
20598,495.5405836147222,,DISLIKE,False,1,828,,86,,,,,
20599,495.5365313925,,DISLIKE,False,1,828,,66,,,,,
20600,495.5348802813889,,DISLIKE,False,1,828,,77,,,,,
20601,495.5347447258333,,LIKE,False,1,176,,79,,,,,
20602,495.5337269480556,,DISLIKE,False,1,176,,696,,,,,
20603,495.5332819480556,,DISLIKE,False,1,828,,56,,,,,
20604,495.5315530591666,,DISLIKE,False,1,828,,47,,,,,
20605,495.53112250361113,,LIKE,False,1,176,,67,,,,,
20606,495.5300522258333,,DISLIKE,False,1,828,,85,,,,,
20607,495.52992167027776,,DISLIKE,False,1,176,,695,,,,,
20608,495.52830361472223,,DISLIKE,False,1,176,,86,,,,,
20609,495.5277530591667,,DISLIKE,False,1,828,,87,,,,,
20610,495.5273938925,,DISLIKE,False,1,176,,820,,,,,
20611,495.5268491702778,,DISLIKE,False,1,828,,79,,,,,
20612,495.5257122258333,,DISLIKE,False,1,828,,55,,,,,
20613,495.5249138925,,DISLIKE,False,1,828,,71,,,,,
20614,495.52423333694446,,DISLIKE,False,1,828,,110,,,,,
20615,495.5224969480556,,DISLIKE,False,1,828,,170,,,,,
20616,495.5218963925,,DISLIKE,False,1,828,,650,,,,,
20617,495.5202658369444,,DISLIKE,False,1,828,,45,,,,,
20618,495.4738711147222,,DISLIKE,False,1,601,,42,,,,,
20619,495.47281944805553,,DISLIKE,False,1,601,,395,,,,,
20620,495.4722875036111,,DISLIKE,False,1,601,,696,,,,,
20621,495.4715522258333,,DISLIKE,False,1,601,,540,,,,,
20622,495.4705236147222,,DISLIKE,False,1,601,,36,,,,,
20623,495.4696083369444,,DISLIKE,False,1,601,,709,,,,,
20624,495.44617111472223,,DISLIKE,False,1,601,,820,,,,,
20625,495.4454188925,,DISLIKE,False,1,601,,39,,,,,
20626,495.4449144480556,,DISLIKE,False,1,601,,57,,,,,
20627,495.4443327813889,,DISLIKE,False,1,601,,51,,,,,
20628,495.44383944805554,,DISLIKE,False,1,601,,67,,,,,
20629,495.4433169480556,,DISLIKE,False,1,601,,82,,,,,
20630,495.4427458369444,,DISLIKE,False,1,601,,73,,,,,
20631,495.4401544480556,,DISLIKE,False,1,601,,43,,,,,
20632,495.4015388925,,DISLIKE,False,1,622,,820,,,,,
20633,495.4002944480556,,DISLIKE,False,1,622,,799,,,,,
20634,495.39979167027775,,DISLIKE,False,1,622,,794,,,,,
20635,495.31666555916667,,LIKE,False,1,10,,695,,,,,
20636,495.2008438925,,LIKE,False,1,193,,820,,,,,
20637,495.1997605591667,,LIKE,False,1,193,,68,,,,,
20638,495.19358167027775,,LIKE,False,1,193,,726,,,,,
20639,495.1734441702778,,LIKE,False,1,193,,70,,,,,
20640,495.17029861472224,,LIKE,False,1,193,,62,,,,,
20641,495.1677900036111,,LIKE,False,1,193,,45,,,,,
20642,495.1638036147222,,LIKE,False,2,193,,404,,388.5166625255556,,DISLIKE,
20643,495.16207917027776,,LIKE,False,1,193,,87,,,,,
20644,495.1606161147223,,LIKE,False,1,193,,66,,,,,
20645,495.1599938925,,LIKE,False,1,193,,47,,,,,
20646,495.1576475036111,,LIKE,False,1,193,,205,,,,,
20647,495.1459508369445,,LIKE,False,1,193,,64,,,,,
20648,495.1423013925,,LIKE,False,1,193,,22,,,,,
20649,495.1156302813889,,LIKE,False,1,193,,89,,,,,
20650,495.07647917027776,,DISLIKE,False,1,822,,385,,,,,
20651,495.0757105591667,,DISLIKE,False,1,822,,688,,,,,
20652,495.0748919480556,,DISLIKE,False,1,822,,780,,,,,
20653,495.0730475036111,,DISLIKE,False,1,822,,42,,,,,
20654,495.0725313925,,DISLIKE,False,1,822,,349,,,,,
20655,495.0706591702778,,DISLIKE,False,1,822,,709,,,,,
20656,495.0528536147222,,DISLIKE,False,1,822,,69,,,,,
20657,495.0520366702778,,DISLIKE,False,1,822,,695,,,,,
20658,495.0224069480556,,LIKE,False,1,446,,82,,,,,
20659,495.0157452813889,,DISLIKE,False,1,762,,418,,,,,
20660,495.0114888925,,LIKE,False,1,762,,49,,,,,
20661,495.01126055916666,,LIKE,False,1,446,,66,,,,,
20662,495.00582917027776,,LIKE,False,1,446,,86,,,,,
20663,494.9964713925,,LIKE,False,1,762,,46,,,,,
20664,494.9743672258333,,LIKE,False,1,762,,60,,,,,
20665,494.9649858369445,,LIKE,False,1,762,,70,,,,,
20666,494.9474119480556,,LIKE,False,1,653,,794,,,,,
20667,494.9459405591667,,LIKE,False,1,653,,44,,,,,
20668,494.9449977813889,,LIKE,False,1,653,,85,,,,,
20669,494.8974136147222,,LIKE,False,1,434,,794,,,,,
20670,494.8957400036112,,LIKE,False,1,434,,41,,,,,
20671,494.8950422258333,,LIKE,False,1,434,,726,,,,,
20672,494.89429167027777,,LIKE,False,1,434,,49,,,,,
20673,494.89317500361113,,DISLIKE,False,1,434,,160,,,,,
20674,494.8925413925,,LIKE,False,1,434,,35,,,,,
20675,494.89203722583335,,DISLIKE,False,1,434,,23,,,,,
20676,494.8912847258333,,LIKE,False,1,434,,217,,,,,
20677,494.89065583694446,,LIKE,False,1,434,,42,,,,,
20678,494.8899983369445,,LIKE,False,1,434,,44,,,,,
20679,494.88934361472224,,LIKE,False,1,434,,695,,,,,
20680,494.8887986147223,,LIKE,False,1,434,,696,,,,,
20681,494.88819805916665,,LIKE,False,1,434,,50,,,,,
20682,494.8876127813889,,LIKE,False,1,434,,61,,,,,
20683,494.8865230591667,,LIKE,False,1,434,,53,,,,,
20684,494.8807594480555,,DISLIKE,False,1,696,,729,,,,,
20685,494.8798016702778,,LIKE,False,1,696,,681,,,,,
20686,494.8788819480556,,LIKE,False,1,696,,704,,,,,
20687,494.87740667027776,,LIKE,False,1,696,,814,,,,,
20688,494.8760602813889,,LIKE,False,2,696,,784,,493.58588947,,LIKE,
20689,494.8723052813889,,LIKE,False,1,696,,767,,,,,
20690,494.85554861472224,,LIKE,False,1,696,,619,,,,,
20691,494.8526405591667,,LIKE,False,1,147,,780,,,,,
20692,494.8416241702778,,LIKE,False,2,696,,716,,493.99241697,,LIKE,
20693,494.8395947258333,,DISLIKE,False,1,147,,563,,,,,
20694,494.8389147258333,,DISLIKE,False,1,147,,794,,,,,
20695,494.8336919480556,,LIKE,False,1,32,,76,,,,,
20696,494.8170283369444,,LIKE,False,1,32,,820,,,,,
20697,494.8125355591667,,LIKE,False,1,32,,52,,,,,
20698,494.79593167027775,,DISLIKE,False,1,449,,540,,,,,
20699,494.7901644480556,,DISLIKE,False,1,449,,321,,,,,
20700,494.7887516702778,,DISLIKE,False,1,449,,820,,,,,
20701,494.7831241702778,,LIKE,False,1,449,,81,,,,,
20702,494.7817722258333,,DISLIKE,False,1,449,,677,,,,,
20703,494.7772422258333,,LIKE,False,1,449,,46,,,,,
20704,494.7761875036111,,DISLIKE,False,1,449,,80,,,,,
20705,494.7756647258333,,DISLIKE,False,1,449,,85,,,,,
20706,494.77153944805553,,DISLIKE,False,1,449,,110,,,,,
20707,494.7703758369444,,DISLIKE,False,1,449,,88,,,,,
20708,494.7695325036111,,DISLIKE,False,1,449,,57,,,,,
20709,494.7690311147222,,DISLIKE,False,1,449,,49,,,,,
20710,494.7675788925,,DISLIKE,False,1,449,,593,,,,,
20711,494.76639583694447,,DISLIKE,False,1,449,,60,,,,,
20712,494.7627541702778,,DISLIKE,False,1,449,,35,,,,,
20713,494.7516611147222,,DISLIKE,False,1,11,,761,,,,,
20714,494.7510672258333,,DISLIKE,False,1,11,,814,,,,,
20715,494.7503213925,,DISLIKE,False,1,11,,682,,,,,
20716,494.74994472583336,,DISLIKE,False,1,11,,534,,,,,
20717,494.74961667027776,,DISLIKE,False,1,11,,485,,,,,
20718,494.7490452813889,,DISLIKE,False,2,11,,392,,472.5719855811111,,LIKE,
20719,494.74792917027776,,DISLIKE,False,1,11,,786,,,,,
20720,494.7451583369444,,DISLIKE,False,1,449,,65,,,,,
20721,494.7444461147222,,DISLIKE,False,1,449,,184,,,,,
20722,494.7410711147222,,DISLIKE,False,1,11,,424,,,,,
20723,494.74087528138887,,LIKE,False,1,500,,184,,,,,
20724,494.7403172258333,,DISLIKE,False,1,11,,599,,,,,
20725,494.7397752813889,,DISLIKE,False,1,11,,828,,,,,
20726,494.7370961147223,,LIKE,False,1,449,,36,,,,,
20727,494.7363075036111,,LIKE,False,1,449,,709,,,,,
20728,494.73582583694446,,LIKE,False,1,500,,404,,,,,
20729,494.7358058369445,,LIKE,False,1,11,,613,,,,,
20730,494.7356994480555,,LIKE,False,1,449,,715,,,,,
20731,494.7352905591667,,DISLIKE,False,2,11,,589,,390.4040711366667,,LIKE,
20732,494.7349422258333,,LIKE,False,1,449,,701,,,,,
20733,494.7343827813889,,LIKE,False,1,449,,646,,,,,
20734,494.7339180591667,,DISLIKE,False,1,449,,799,,,,,
20735,494.7334458369445,,DISLIKE,False,2,11,,660,,494.0777800255556,,LIKE,
20736,494.7332130591666,,LIKE,False,1,449,,226,,,,,
20737,494.7329680591667,,DISLIKE,False,1,11,,787,,,,,
20738,494.7326566702778,,LIKE,False,1,449,,395,,,,,
20739,494.7315894480556,,DISLIKE,False,1,11,,510,,,,,
20740,494.73115611472224,,DISLIKE,False,2,11,,784,,474.1112961366667,,LIKE,
20741,494.72974583694446,,DISLIKE,False,2,11,,798,,474.3497400255556,,DISLIKE,
20742,494.7257069480556,,LIKE,False,1,500,,697,,,,,
20743,494.7216725036111,,LIKE,False,1,500,,160,,,,,
20744,494.7117950036111,,LIKE,False,1,500,,59,,,,,
20745,494.70510861472223,,LIKE,False,1,500,,820,,,,,
20746,494.6891400036111,,LIKE,False,1,830,,54,,,,,
20747,494.6877919480556,,DISLIKE,False,1,830,,404,,,,,
20748,494.68570583694446,,DISLIKE,False,1,830,,799,,,,,
20749,494.6847988925,,DISLIKE,False,1,830,,420,,,,,
20750,494.6838088925,,LIKE,False,2,830,,354,,494.29506669222224,,DISLIKE,
20751,494.68282583694446,,DISLIKE,False,1,830,,405,,,,,
20752,494.68163944805553,,LIKE,False,1,830,,62,,,,,
20753,494.6800719480556,,DISLIKE,False,1,830,,726,,,,,
20754,494.6773994480556,,DISLIKE,False,1,830,,59,,,,,
20755,494.6764600036111,,DISLIKE,False,1,830,,170,,,,,
20756,494.6757616702778,,DISLIKE,False,1,830,,50,,,,,
20757,494.6738127813889,,DISLIKE,False,1,830,,70,,,,,
20758,494.6730688925,,DISLIKE,False,1,830,,78,,,,,
20759,494.6712091702778,,DISLIKE,False,1,830,,64,,,,,
20760,494.67021583694446,,LIKE,False,1,830,,80,,,,,
20761,494.66777611472224,,LIKE,False,1,500,,53,,,,,
20762,494.6668297258333,,LIKE,False,1,500,,64,,,,,
20763,494.65277694805553,,LIKE,False,1,500,,73,,,,,
20764,494.6457336147223,,LIKE,False,1,500,,87,,,,,
20765,494.64093472583335,,LIKE,False,1,500,,51,,,,,
20766,494.6273016702778,,LIKE,False,1,500,,45,,,,,
20767,494.6193836147222,,LIKE,False,1,500,,66,,,,,
20768,494.6075925036111,,LIKE,False,1,500,,47,,,,,
20769,494.5929116702778,,LIKE,False,1,195,,820,,,,,
20770,494.59221222583335,,DISLIKE,False,1,195,,780,,,,,
20771,494.5906044480556,,LIKE,False,1,195,,799,,,,,
20772,494.5895144480556,,DISLIKE,False,1,195,,794,,,,,
20773,494.4858613925,,DISLIKE,False,1,327,,385,,,,,
20774,494.4853225036111,,DISLIKE,False,1,327,,820,,,,,
20775,494.4833694480556,,DISLIKE,False,1,327,,715,,,,,
20776,494.4829188925,,DISLIKE,False,1,327,,713,,,,,
20777,494.48059833694447,,DISLIKE,False,1,327,,170,,,,,
20778,494.4801788925,,DISLIKE,False,1,327,,650,,,,,
20779,494.4793822258333,,DISLIKE,False,1,327,,56,,,,,
20780,494.4789386147222,,DISLIKE,False,1,327,,701,,,,,
20781,494.47848305916665,,DISLIKE,False,1,327,,646,,,,,
20782,494.4778391702778,,DISLIKE,False,1,327,,86,,,,,
20783,494.4685191702778,,LIKE,False,1,327,,40,,,,,
20784,494.3912825036112,,DISLIKE,False,1,252,,593,,,,,
20785,494.38242667027777,,LIKE,False,1,252,,794,,,,,
20786,494.3812900036111,,DISLIKE,False,1,252,,22,,,,,
20787,494.3794150036111,,DISLIKE,False,1,252,,519,,,,,
20788,494.3789380591666,,DISLIKE,False,1,252,,563,,,,,
20789,494.37842111472224,,DISLIKE,False,1,252,,184,,,,,
20790,494.3742377813889,,DISLIKE,False,1,252,,696,,,,,
20791,494.37382861472224,,DISLIKE,False,1,252,,701,,,,,
